country,year,iso_code,population,gdp,primary_energy_consumption,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,low_carbon_consumption,nuclear_consumption,renewables_consumption,hydro_consumption,solar_consumption,wind_consumption,biofuel_consumption,other_renewable_consumption,calc_fossil_share_energy,calc_coal_share_energy,calc_oil_share_energy,calc_gas_share_energy,calc_low_carbon_share_energy,calc_nuclear_share_energy,calc_renewables_share_energy,calc_hydro_share_energy,calc_solar_share_energy,calc_wind_share_energy,calc_biofuel_share_energy,calc_other_renewable_share_energy
Sudan,2020,SDN,44440484,NA,105.69,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Sudan,2021,SDN,45657204,NA,105.806,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Sudan,2022,SDN,46874200,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2015,SUR,575478,NA,10.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2016,SUR,581462,NA,10.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2017,SUR,587566,NA,12.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2018,SUR,593729,NA,12.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2019,SUR,600305,NA,12.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2020,SUR,607068,NA,12.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2021,SUR,612989,NA,12.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,2022,SUR,618046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sweden,2015,SWE,9849344,429037420544,622.062,186.086,23.102,153.648,9.336,435.976,145.613,290.363,202.814,0.261,43.957,8.967,34.364,29.914381524671175,3.71377772633596,24.699788767036083,1.5008150312991309,70.08561847532883,23.408116875809807,46.67750159951902,32.60350254476242,0.041957232558812466,7.066337439033409,1.4414961852677064,5.524208197896672
Sweden,2016,SWE,9953322,437921054720,609.401,191.463,22.636,158.838,9.989,417.938,162.098,255.839,166.334,0.383,41.439,11.014,36.669,31.418228719677195,3.714467157093605,26.0646109868543,1.639150575729282,68.58177128032281,26.59956252122987,41.98204466353025,27.29467132479271,0.06284860051099359,6.799956022389199,1.8073485274884682,6.017220188348887
Sweden,2017,SWE,10058191,449166540800,631.343,193.963,22.602,161.745,9.616,437.38,167.772,269.608,173.151,0.612,46.862,10.435,38.549,30.72228566722051,3.579987423635013,25.619195904603366,1.523102338982138,69.2777143327795,26.57382753907147,42.703886793708016,27.425820829564916,0.09693621375385487,7.422589622439784,1.6528258015056794,6.105872718949922
Sweden,2018,SWE,10162300,457925394432,609.195,175.378,22.511,142.698,10.169,433.817,174.034,259.783,164.426,1.034,43.963,12.331,38.029,28.788483162205857,3.6952043270217247,23.424026789451652,1.6692520457324829,71.21151683779414,28.56786414858953,42.6436526892046,26.99070084291565,0.16973218755899178,7.216572690189511,2.0241466197194655,6.242500348820985
Sweden,2019,SWE,10267922,467020677120,625.819,178.089,22.514,145.296,10.279,447.73,167.273,280.456,172.122,1.748,52.315,12.658,41.614,28.456950012703352,3.597525802188812,23.216936526375836,1.6424876841387048,71.543049987296655,26.728654770788363,44.814235425897905,27.503479440541117,0.2793139869514988,8.359445782246944,2.022629546242604,6.649526460526127
Sweden,2020,SWE,10368968,456885338112,600.279,162.972,18.612,134.45,9.909,437.308,123.988,313.32,189.844,2.718,72.292,12.787,35.679,27.149375540373725,3.1005582404182053,22.397918301323216,1.6507324094296154,72.85079104882895,20.65506206280746,52.19572898602149,31.625960594989994,0.4527894529043995,12.04306664067875,2.130176134764002,5.943736162684353
Sweden,2021,SWE,10467095,481492434944,633.68,176.748,18.925,147.195,10.628,456.931,132.993,323.938,193.095,3.943,70.934,14.206,41.76,27.89231157682111,2.986523166266886,23.22860118671885,1.6771872238353742,72.10753061482137,20.987406893069057,51.12012372175231,30.47200479737407,0.6222383537432142,11.193978033076633,2.2418255270799143,6.590077010478475
Sweden,2022,SWE,10549349,494214545408,621.694,159.17,18.447,132.725,7.998,462.523,129.954,332.569,181.999,5.118,86.192,17.427,41.834,25.602627659266457,2.9672153824872045,21.348927285770813,1.2864849910084384,74.39721148989696,20.903209617593223,53.49400187230374,29.274691407670012,0.8232345816430592,13.86405530695165,2.803147529170299,6.729033897705302
Switzerland,2015,CHE,8281735,500484669440,336.322,164.18,1.447,129.561,33.172,172.141,60.102,112.039,103.038,3.013,0.296,0.581,5.111,48.816312938196134,0.4302424462271276,38.522903645910766,9.863166846058242,51.183389727701424,17.870374224701326,33.3130155030001,30.63671124695976,0.8958676506443229,0.08801089432151331,0.1727511135162136,1.5196745975582924
Switzerland,2016,CHE,8372902,510838112256,316.245,158.53,1.331,122.349,34.85,157.715,54.717,102.998,92.7,3.568,0.292,0.931,5.507,50.128855792186435,0.42087621938686776,38.68804249869563,11.01993707410394,49.871144207813565,17.302091732675613,32.56905247513795,29.312716406583505,1.1282391816471407,0.09233347562807316,0.29439200619772643,1.7413714050815032
Switzerland,2017,CHE,8451688,517799804928,316.995,161.663,1.281,125.385,34.997,155.332,52.417,102.916,90.738,4.479,0.354,1.478,5.867,50.99859619236897,0.4041073203047366,39.5542516443477,11.040237227716524,49.001403807631036,16.535592044038548,32.46612722598148,28.62442625278001,1.4129560403160932,0.11167368570482183,0.46625341093708106,1.850817836243474
Switzerland,2018,CHE,8514431,532611137536,321.458,154.76,1.192,120.372,33.197,166.698,61.983,104.715,91.566,5.146,0.323,1.898,5.781,48.14314778291409,0.3708104946835978,37.44563831044802,10.327010060412247,51.8568522170859,19.281834640917317,32.57501757616858,28.484592077347582,1.6008312127867401,0.10047968941510244,0.5904348312998898,1.7983686826894958
Switzerland,2019,CHE,8575593,538693468160,335.947,158.65,1.058,123.533,34.058,177.298,63.945,113.353,99.202,5.741,0.385,2.081,5.944,47.22471104072964,0.3149306289384933,36.77157408757929,10.137908658210968,52.77558662527125,19.034252426722073,33.741334198549175,29.529062619996605,1.7089005110925235,0.11460141034151221,0.6194429478459399,1.7693267092725937
Switzerland,2020,CHE,8638609,525896482816,308.591,136.702,1.017,102.538,33.147,171.889,57.939,113.951,98.39,6.826,0.381,2.072,6.282,44.29876438392565,0.32956243053102646,33.22779990343205,10.741402049962572,55.70123561607435,18.775336934648127,36.926222734946904,31.883625899653584,2.211989332158099,0.12346439137888013,0.671438894847873,2.0357042169084645
Switzerland,2021,CHE,8691409,548098277376,298.082,139.857,1.028,102.788,36.042,158.225,46.528,111.697,95.691,7.437,0.379,1.829,6.362,46.91896860595406,0.34487154541367815,34.4831288034836,12.0913037352138,53.08103139404593,15.609127689696123,37.47190370434981,32.10224032313256,2.4949510537368913,0.12714622150951754,0.6135895491844525,2.1343120349434046
Switzerland,2022,CHE,8740471,559384952832,290.11,136.517,1.069,105.803,29.644,153.593,57.824,95.769,77.08,10.058,0.391,1.819,6.42,47.05697838750818,0.3684809210299541,36.46995967046982,10.21819309916928,52.943021612491805,19.93175002585226,33.01127158663955,26.569232360139257,3.4669608079693908,0.13477646409982422,0.627003550377443,2.212953707214505
Syria,2015,SYR,19205178,63295275008,122.003,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2016,SYR,18964252,59731472384,118.859,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2017,SYR,18983370,59296817152,119.593,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2018,SYR,19333464,60171976704,139.978,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2019,SYR,20098252,62427095040,123.704,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2020,SYR,20772602,55872249856,115.594,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2021,SYR,21324366,54251958272,117.438,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Syria,2022,SYR,22125242,52353138688,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taiwan,2015,TWN,23512136,989069508608,1332.942,1214.069,458.451,553.814,201.804,118.872,94.247,24.625,12.038,2.29,4.107,0.002,6.187,91.08190753986295,34.39391961540713,41.54824440973425,15.139743514721571,8.918017438118088,7.070600221164912,1.8474172169531757,0.9031150642713638,0.171800423424275,0.30811543187925655,1.5004403792513103e-4,0.46416123132139286
Taiwan,2016,TWN,23594476,1010482872320,1339.75,1227.9,464.034,554.212,209.654,111.85,81.334,30.515,17.567,2.969,3.901,0.002,6.077,91.651427505131565,34.63586490016794,41.36682216831498,15.648740436648628,8.348572494868446,6.0708341108415755,2.2776637432356783,1.3112147788766562,0.2216085090501959,0.29117372644150025,1.492815823847733e-4,0.4535920880761336
Taiwan,2017,TWN,23665028,1043939917824,1340.755,1253.944,471.061,550.433,232.451,86.811,57.321,29.49,14.496,4.438,4.584,0.041,5.932,93.52521527050057,35.134010315083664,41.053958404033544,17.337321136225484,6.474784729499423,4.2752777353058535,2.1995069941935697,1.0811818714082737,0.3310075293398122,0.3418969162897024,0.0030579785270239525,0.44243728347088024
Taiwan,2018,TWN,23726186,1073034559488,1356.779,1256.69,473.563,546.505,236.621,100.089,70.271,29.819,11.857,7.153,4.523,0.001,6.284,92.62304325170128,34.90347359444685,40.27958864339734,17.439907309886134,7.376956748298729,5.179251742546133,2.1977787097235435,0.8739079835404291,0.5272045041970725,0.333363060601616,7.370397094884282e-5,0.46315575344252824
Taiwan,2019,TWN,23777742,1105912397824,1330.691,1212.394,464.158,515.637,232.598,118.297,81.761,36.536,14.616,10.586,4.988,0.001,6.345,91.11010745544984,34.880975372945336,38.7495669543117,17.47948997926641,8.889892544550163,6.1442513701528,2.745641174397362,1.0983767080411604,0.7955265347101618,0.3748428448076977,7.51489263848632e-5,0.476819937911957
Taiwan,2020,TWN,23821468,1143369498624,1291.713,1176.175,433.835,493.496,248.845,115.539,79.235,36.304,7.929,15.954,6.064,0.001,6.356,91.05544343054532,33.58602104337419,38.204771493358045,19.26472831039093,8.944633986032501,6.134102544450664,2.8105314415818374,0.6138360456231378,1.235104082718065,0.46945412796805486,7.741657783114362e-5,0.4920597686947487
Taiwan,2021,TWN,23859904,1218008711168,1372.941,1260.876,465.734,522.238,272.905,112.065,69.774,42.291,9.092,20.855,5.942,0,6.401,91.837595351876,33.92236082978074,38.03790548901956,19.877401869417547,8.16240464812399,5.082082915434822,3.0803217326891685,0.6622280199950326,1.5190019090405196,0.4327935432039687,0,0.4662254241078094
Taiwan,2022,TWN,23893396,1247874383872,1318.859,1200.735,439.276,480.796,280.663,118.124,59.43,58.694,15.217,27.836,9.327,0,6.313,91.04347015109272,33.30727545552633,36.45545126507079,21.280743430495605,8.956529848907275,4.506167831436112,4.4503620174711624,1.1538003683487015,2.110612279250473,0.707202210395501,0,0.47867133635968667
Tajikistan,2015,TJK,8524066,30973186048,63.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2016,TJK,8725326,33110335488,65.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2017,TJK,8925529,35461181440,66.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2018,TJK,9128131,38156222464,70.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2019,TJK,9337008,40979787776,75.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2020,TJK,9543211,42778796032,74.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2021,TJK,9750078,46800011264,74.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,2022,TJK,9952789,50544009216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2015,TZA,52542824,131823353856,52.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2016,TZA,54401804,140875644928,57.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2017,TZA,56267040,150417145856,52.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2018,TZA,58090444,160884703232,56.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2019,TZA,59872584,172128927744,57.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2020,TZA,61704520,180418658304,56.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2021,TZA,63588332,189343956992,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,2022,TZA,65497752,198220414976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,2015,THA,70294408,1002011623424,1377.446,1318.1,204.074,604.417,509.61,59.346,0,59.346,10.128,6.404,0.883,18.515,23.416,95.69159153970465,14.81539022219383,43.87954228332727,36.99673163231081,4.308408460295358,0,4.308408460295358,0.7352738328762072,0.46491840696477393,0.06410414636944026,1.3441543261950015,1.6999577478899357
Thailand,2016,THA,70607032,1036430737408,1405.572,1338.951,208.03,625.278,505.643,66.621,0,66.621,9.485,9.512,1.025,19.143,27.456,95.26022146144062,14.800380201085394,44.48566135352725,35.97417990682797,4.739778538559391,0,4.739778538559391,0.6748142393274766,0.6767351654700009,0.07292404800323285,1.3619366350496453,1.9533684507090352
Thailand,2017,THA,70898208,1079732797440,1432.683,1354.329,208.857,644.634,500.838,78.354,0,78.354,12.474,12.09,2.951,21.177,29.661,94.53096044274972,14.578032963328244,44.99488023519508,34.95804724422639,5.4690395572502775,0,5.4690395572502775,0.8706741128358472,0.8438712541434498,0.205977177086627,1.4781357774190103,2.0703114366541655
Thailand,2018,THA,71127808,1125329928192,1478.376,1381.293,222.67,658.427,500.196,97.083,0,97.083,20.1,12.004,4.342,23.148,37.491,93.43313203136414,15.061797540003354,44.53718133952391,33.83415315183688,6.566867968635854,0,6.566867968635854,1.359599993506388,0.8119720558234171,0.29370065531366846,1.565772171626163,2.5359583759476614
Thailand,2019,THA,71307768,1149130637312,1479.745,1373.846,198.453,665.997,509.396,105.899,0,105.899,16.633,13.565,9.674,25.85,40.178,92.84342910433892,13.411297216750185,45.007551976860874,34.424579910727864,7.156570895661077,0,7.156570895661077,1.1240450212705568,0.9167120010542358,0.653761289951985,1.7469226116661993,2.7151975509293833
Thailand,2020,THA,71475664,1078332620800,1375.758,1276.961,212.183,596.249,468.529,98.797,0,98.797,11.923,13.213,8.457,25.976,39.229,92.81872247880804,15.422988636082799,43.33967165736997,34.05606218535527,7.181277521191953,0,7.181277521191953,0.8666495124869343,0.9604160033959461,0.614715669470939,1.8881227657771207,2.8514462572632686
Thailand,2021,THA,71601104,1095187103744,1386.81,1286.554,217.274,599.142,470.137,100.256,0,100.256,11.88,13.055,9.242,23.287,42.793,92.77074725449053,15.66717863297784,43.202890085880554,33.900606427700986,7.229252745509479,0,7.229252745509479,0.8566422220780066,0.9413690411808395,0.6664214997007522,1.6791773927214253,3.0857146977596064
Thailand,2022,THA,71697024,1124143726592,1387.893,1284.408,197.679,643.549,443.181,103.485,0,103.485,17.204,13.103,7.79,21.138,44.25,92.54373355871093,14.243100873050011,46.368776267334724,31.93192846999012,7.456266441289062,0,7.456266441289062,1.239576826167435,0.9440929524105964,0.5612824619765356,1.5230280720487819,3.1882861286857125
Togo,2015,TGO,7473232,10346240000,6.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2016,TGO,7661361,10960546816,8.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2017,TGO,7852799,11420229632,8.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2018,TGO,8046680,11989462016,10.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2019,TGO,8243093,12579682304,10.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2020,TGO,8442583,12720130048,9.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2021,TGO,8644829,13482266624,9.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,2022,TGO,8848700,14265659392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2015,TON,106140,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2016,TON,105721,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2017,TON,105430,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2018,TON,105167,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2019,TON,104965,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2020,TON,105265,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2021,TON,106034,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2022,TON,106867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,2015,TTO,1460180,45435797504,221.636,221.619,0,25.572,196.048,0.017,0,0.017,0,0.017,0,NA,0,99.9923297659225,0,11.537836813514051,88.4549441426483,0.007670234077496436,0,0.007670234077496436,0,0.007670234077496436,0,NA,0
Trinidad and Tobago,2016,TTO,1469334,42362515456,195.773,195.756,0,26.311,169.445,0.017,0,0.017,0,0.017,0,NA,0,99.99131647367105,0,13.439544778902096,86.55177169476895,0.008683526328962625,0,0.008683526328962625,0,0.008683526328962625,0,NA,0
Trinidad and Tobago,2017,TTO,1478616,40368513024,207.067,207.05,0,23.557,183.493,0.017,0,0.017,0,0.017,0,NA,0,99.99179009692514,0,11.376510984367377,88.61527911255777,0.00820990307485017,0,0.00820990307485017,0,0.00820990307485017,0,NA,0
Trinidad and Tobago,2018,TTO,1504707,40016904192,194.039,194.022,0,20.275,173.747,0.017,0,0.017,0,0.016,0,NA,0,99.99123887465922,0,10.448930369667954,89.54230850499127,0.008761125340782008,0,0.008761125340782008,0,0.00824576502661836,0,NA,0
Trinidad and Tobago,2019,TTO,1519960,40060923904,195.203,195.187,0,20.454,174.733,0.016,0,0.016,0,0.016,0,NA,0,99.9918034046608,0,10.47832256676383,89.51348083789696,0.008196595339210976,0,0.008196595339210976,0,0.008196595339210976,0,NA,0
Trinidad and Tobago,2020,TTO,1518142,36985044992,169.343,169.327,0,17.47,151.856,0.016,0,0.016,0,0.016,0,NA,0,99.99055172047265,0,10.316340208925082,89.67362099407711,0.009448279527349817,0,0.009448279527349817,0,0.009448279527349817,0,NA,0
Trinidad and Tobago,2021,TTO,1525671,36605214720,173.124,173.108,0,17.052,156.056,0.016,0,0.016,0,0.016,0,NA,0,99.9907580693607,0,9.84958757884522,90.14117049051548,0.009241930639310551,0,0.009241930639310551,0,0.009241930639310551,0,NA,0
Trinidad and Tobago,2022,TTO,1531043,37513383936,173.056,173.04,0,18.34,154.7,0.016,0,0.016,0,0.016,0,NA,0,99.99075443786981,0,10.597725591715976,89.39302884615384,0.009245562130177515,0,0.009245562130177515,0,0.009245562130177515,0,NA,0
Tunisia,2015,TUN,11557779,123069145088,112.222,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2016,TUN,11685666,124443820032,112.016,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2017,TUN,11811441,127228887040,118.583,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2018,TUN,11933040,130568642560,121.82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2019,TUN,12049319,132642062336,122.037,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2020,TUN,12161720,120945696768,112.991,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2021,TUN,12262949,126273347584,116.794,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Tunisia,2022,TUN,12356116,129457963008,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,2015,TUR,79646176,1727192891392,1589.021,1362.281,404.026,498.664,459.59,226.741,0,226.741,180.822,0.523,31.38,1.205,12.811,85.73083678566866,25.426095690365326,31.38183825135099,28.92283991212199,14.269226146161696,0,14.269226146161696,11.379459428163631,0.032913347274831486,1.974800836489889,0.07583285557585456,0.8062196786574879
Turkey,2016,TUR,81019400,1784590368768,1669.239,1426.137,447.26,533.831,445.046,243.102,0,243.102,179.98,2.792,41.54,1.194,17.597,85.43635752579468,26.794245761092327,31.98050129430237,26.66161047039998,14.563642474205313,0,14.563642474205313,10.782158816083257,0.16726184806369848,2.4885591577958577,0.0715296012134871,1.054192958587716
Turkey,2017,TUR,82089824,1918472159232,1787.342,1553.371,458.912,578.778,515.681,233.97,0,233.97,154.936,7.689,47.647,1.269,22.428,86.90955620133136,25.675668114999812,32.38205111276969,28.851836973561863,13.09038784966727,0,13.09038784966727,8.668514475685123,0.4301918715052855,2.6658020680988863,0.07099928273380247,1.2548242026428071
Turkey,2018,TUR,82809304,1975637639168,1787.873,1526.927,475.22,579.382,472.325,260.945,0,260.945,158.581,20.636,52.78,1.624,27.324,85.40466800494218,26.580187742641677,32.406216772667854,26.418263489632654,14.595276062673355,0,14.595276062673355,8.86981345990459,1.154220685697474,2.9521112517499843,0.09083419236153799,1.5282964729597683
Turkey,2019,TUR,83481688,1991116587008,1849.167,1497.671,487.526,576.531,433.613,351.496,0,351.496,234.134,24.382,57.282,1.809,33.888,80.9916573246224,26.3646279649161,31.177876308629777,23.449098972672562,19.008342675377616,0,19.008342675377616,12.661593030807925,1.318539645148329,3.0977191351565327,0.0978278327484754,1.8326089531124012
Turkey,2020,TUR,84135432,2029749403648,1821.776,1482.043,472.367,547.577,462.099,339.733,0,339.733,205.098,28.758,65.206,1.162,39.509,81.35154925742792,25.92892869375818,30.057317694381748,25.36530286928799,18.648450742572084,0,18.648450742572084,11.258134918892333,1.5785694838443363,3.5792545296457963,0.06378391196283187,2.1687078982267853
